city,line,name
石家庄,1号线,商务中心
洛阳,2号线,二乔路
成都,1号线(五根松-韦家碾),韦家碾
南京,1号线,新街口
宁波,1号线,西门口
西安,1号线,玉祥门
长沙,2号线,金星路
兰州,2号线,五里铺
南宁,1号线,石埠
福州,1号线,下洋
佛山,佛山2号线,石梁
昆明,1号线(环城南路-昆明南火车站),日新路
呼和浩特,2号线,百合路
南京,1号线,珠江路
佛山,佛山2号线,湾华
郑州,1号线,龙子湖
哈尔滨,2号线,龙川路
苏州,2号线,富翔路
合肥,1号线,瑶海公园
常州,1号线,茶山
武汉,1号线,五环大道
重庆,1号线,赖家桥
温州,S2线,机场
呼和浩特,2号线,北山公园
大连,2号线,前革
合肥,1号线,兴华苑
香港,东涌线,荔景
天津,1号线,国瑞路
大连,2号线,辛寨子
香港,东涌线,南昌
大连,2号线,机场
呼和浩特,2号线,丝绸之路大道
深圳,1号线/罗宝线,前海湾
青岛,1号线,台东
南京,1号线,鼓楼
广州,佛山2号线,沙岗
石家庄,1号线,园博园
济南,2号线,八涧堡
沈阳,2号线,新乐遗址
南昌,2号线,南路
北京,1号线八通线,建国门
无锡,1号线,人民医院
贵阳,1号线,阅山湖公园
厦门,1号线,天水路
徐州,2号线,彭城广场
上海,1号线,共富新村
长春,2号线,解放桥
洛阳,2号线,邙岭
杭州,1号线,文海南路
天津,1号线,东沽路
南昌,2号线,大岗
长沙,2号线,西湖公园
兰州,2号线,团结新村
宁波,1号线,大卿桥
西安,1号线,洒金桥
成都,1号线(科学城-韦家碾),科学城
呼和浩特,2号线,一家村
南宁,2号线,西津
福州,1号线,三江口
兰州,2号线,红星巷
昆明,1号线(环城南路-昆明南火车站),巫家坝
武汉,1号线,东吴大道
哈尔滨,2号线,世茂大道
苏州,2号线,高铁苏州北站
郑州,1号线,文苑北路
佛山,佛山2号线,登洲
常州,1号线,聚湖路
天津,2号线,滨海国际机场
重庆,1号线,微电园
温州,S2线,永兴
西安,1号线,北大街
哈尔滨,2号线,冰雪大世界
苏州,2号线,大湾
郑州,1号线,河南大学新区
武汉,1号线,码头潭公园
佛山,佛山2号线,花卉世界
常州,1号线,湖塘
合肥,1号线,张洼
兰州,2号线,兰州火车站
天津,2号线,空港经济区
重庆,1号线,陈家桥
温州,S2线,沙城
南京,1号线,玄武门
合肥,2号线,南岗
香港,东涌线,奥运
大连,2号线,虹港路
南京,1号线,新模范马路
青岛,1号线,广饶路
广州,佛山2号线,石湾
深圳,1号线/罗宝线,新安
济南,2号线,姜家庄
石家庄,1号线,福泽
沈阳,2号线,北陵公园
北京,1号线八通线,永安里
大连,2号线,虹锦路
无锡,1号线,华清大桥
厦门,1号线,厦门北站
贵阳,1号线,老湾塘
上海,1号线,宝安公路
徐州,2号线,户部山
杭州,1号线,云水
长春,2号线,建设广场
洛阳,2号线,国花路
沈阳,2号线,中医药大学
南昌,2号线,生米
长沙,2号线,溁湾镇
宁波,1号线,泽民
洛阳,2号线,洛阳火车站
长沙,2号线,橘子洲
沈阳,2号线,岐山路
呼和浩特,2号线,成吉思汗公园
南宁,2号线,安吉客运站
成都,1号线(科学城-韦家碾),兴隆湖
福州,2号线,苏洋
沈阳,2号线,沈阳北站
昆明,1号线(环城南路-昆明南火车站),昌宏西路
西安,1号线,五路口
苏州,2号线,富元路
佛山,佛山2号线,仙涌
哈尔滨,2号线,太阳岛
福州,2号线,沙堤
兰州,2号线,邮电大楼
郑州,2号线,贾河
武汉,1号线,三店
常州,1号线,新天地公园
天津,2号线,国山路
重庆,1号线,大学城
温州,S2线,天河
西安,1号线,朝阳门
郑州,2号线,惠济区政府
合肥,2号线,桂庄
香港,东涌线,九龙
南京,1号线,南京站
广州,佛山2号线,张槎
石家庄,2号线,柳辛庄
青岛,1号线,观象山(市立医院)
深圳,1号线/罗宝线,宝安中心
济南,2号线,凤凰路
北京,1号线八通线,国贸
大连,2号线,红旗西路
贵阳,1号线,下麦西
香港,东涌线,香港
徐州,2号线,师大云龙校区
杭州,1号线,下沙江滨
厦门,1号线,岩内
无锡,1号线,扬名
上海,1号线,友谊西路
长春,2号线,文化广场
北京,1号线八通线,大望路
宁波,1号线,望春桥
南昌,2号线,九龙湖南
洛阳,2号线,纱厂路
长春,2号线,解放大路
宁波,1号线,徐家漕长乐
长沙,2号线,湘江中路
呼和浩特,2号线,毫沁营
南宁,2号线,苏卢
长春,2号线,平阳街
成都,1号线(科学城-韦家碾),广州路
长沙,2号线,五一广场
沈阳,2号线,金融中心
昆明,1号线(环城南路-昆明南火车站),晓东村
呼和浩特,2号线,成吉思汗广场
苏州,2号线,蠡口
兰州,2号线,东方红广场
哈尔滨,2号线,人民广场
佛山,佛山2号线,石洲
重庆,1号线,尖顶坡
温州,S2线,海城
常州,1号线,长虹路
武汉,1号线,径河
天津,2号线,登州路
福州,2号线,上街
沈阳,2号线,市府广场
西安,1号线,康复路
合肥,2号线,汽车西站
郑州,2号线,毛庄
青岛,1号线,中山路
石家庄,2号线,庄窠·铁道大学
南京,1号线,红山动物园
广州,佛山2号线,智慧新城
济南,2号线,鲍山
深圳,1号线/罗宝线,宝体
福州,2号线,金屿
无锡,1号线,南湖家园
大连,2号线,湾家
香港,港岛线,坚尼地城
徐州,2号线,中心医院
厦门,2号线,天竺山
贵阳,1号线,窦官
上海,1号线,富锦路
杭州,1号线,杭州大会展中心
南昌,2号线,市民中心
杭州,1号线,港城大道
北京,1号线八通线,四惠
南昌,2号线,鹰潭街
西安,1号线,通化门
洛阳,2号线,解放路
杭州,1号线,南阳
南宁,2号线,三十三中
宁波,1号线,芦港
南昌,2号线,国博
长春,2号线,南关
成都,1号线(科学城-韦家碾),西博城
长沙,2号线,芙蓉广场
呼和浩特,2号线,内蒙古体育馆
哈尔滨,2号线,中央大街
南昌,2号线,西站南广场
佛山,佛山2号线,林岳西
苏州,2号线,徐图港
昆明,1号线(环城南路-昆明南火车站),珥季路
长春,2号线,吉林大路
沈阳,2号线,青年大街
重庆,1号线,璧山
温州,S2线,鲍田
武汉,2号线,佛祖岭
常州,1号线,延政大道
郑州,2号线,黄河迎宾馆
合肥,2号线,振兴路
石家庄,2号线,义堂
沈阳,2号线,青年公园
广州,佛山2号线,绿岛湖
青岛,1号线,青岛站
深圳,1号线/罗宝线,坪洲
南京,1号线,迈皋桥
济南,2号线,彭家庄
天津,2号线,屿东城
成都,1号线(科学城-韦家碾),天府公园
大连,2号线,马栏广场
香港,港岛线,香港大学
武汉,2号线,藏龙东街
南京,1号线,晓庄
香港,港岛线,西营盘
福州,2号线,福州大学
无锡,1号线,塘铁桥
徐州,2号线,淮塔
贵阳,2号线,白云北路
上海,2号线,浦东国际机场
厦门,2号线,东孚
香港,港岛线,上环
北京,1号线八通线,四惠东
南宁,2号线,秀厢
上海,2号线,海天三路
西安,1号线,万寿路
洛阳,2号线,牡丹桥
香港,港岛线,中环
杭州,1号线,向阳路
宁波,1号线,梁祝
洛阳,2号线,文博园
上海,2号线,远东大道
哈尔滨,2号线,尚志大街
呼和浩特,2号线,呼和浩特体育场
苏州,2号线,阳澄湖中路
长沙,2号线,迎宾路口
佛山,佛山2号线,林岳东(2号线)
南昌,2号线,南昌西站
重庆,2号线,较场口
长春,2号线,东盛大街
温州,S2线,大典下
常州,1号线,科教城北
南宁,2号线,明秀路
昆明,1号线(环城南路-昆明南火车站),星耀路
南宁,2号线,火车站
郑州,2号线,金洼
合肥,2号线,蜀山西
广州,佛山2号线,湖涌
青岛,1号线,西镇
石家庄,2号线,建和桥
济南,3号线,滩头
深圳,1号线/罗宝线,西乡
沈阳,2号线,工业展览馆
天津,2号线,翠阜新村
天津,2号线,靖江路
大连,2号线,辽师大
成都,1号线(科学城-韦家碾),武汉路
武汉,2号线,秀湖
南宁,2号线,朝阳广场
南京,1号线,吉祥庵
大连,2号线,交通大学
徐州,2号线,科技城
贵阳,2号线,白云中路
福州,2号线,董屿·福建师大
厦门,2号线,东瑶
无锡,1号线,金匮公园
大连,2号线,西安路
北京,1号线八通线,高碑店
大连,2号线,联合路
西安,1号线,长乐坡
大连,2号线,人民广场
宁波,1号线,高桥
杭州,1号线,萧山国际机场
香港,港岛线,金钟
西安,1号线,浐河
洛阳,2号线,隋唐园
西安,1号线,半坡
呼和浩特,2号线,公主府
苏州,2号线,陆慕
长沙,2号线,袁家岭
哈尔滨,2号线,哈尔滨站
南昌,2号线,龙岗
佛山,佛山2号线,广州南站
上海,2号线,凌空路
大连,2号线,一二九街
石家庄,2号线,长安公园
重庆,2号线,临江门
长春,2号线,东环城路
深圳,1号线/罗宝线,固戍
广州,佛山2号线,南庄
济南,3号线,济南东站
沈阳,2号线,市图书馆
郑州,2号线,金达路
青岛,1号线,团岛
温州,S2线,汀田
合肥,2号线,大蜀山
常州,1号线,科教城南
佛山,3号线,顺德学院站
昆明,1号线(环城南路-昆明南火车站),新亚洲体育城
常州,1号线,武进沿江城际
天津,2号线,顺驰桥
南昌,2号线,国体中心
成都,1号线(科学城-韦家碾),麓湖
武汉,2号线,金融港北
南京,1号线,燕子矶
南宁,2号线,南宁剧场
常州,1号线,阳湖路
徐州,2号线,七里沟
贵阳,2号线,云峰大道
福州,2号线,厚庭
厦门,2号线,新阳大道
无锡,1号线,市民中心
南京,1号线,笆斗山
北京,1号线八通线,传媒大学
南京,1号线,八卦洲大桥南
南宁,2号线,福建园
香港,港岛线,湾仔
宁波,1号线,高桥西
杭州,1号线,湘湖
洛阳,2号线,体育中心
南宁,2号线,亭洪路
长沙,2号线,长沙火车站
西安,1号线,纺织城
呼和浩特,2号线,呼和浩特站
上海,2号线,川沙
苏州,2号线,平泷路东
哈尔滨,2号线,博物馆
长沙,2号线,锦泰广场
长春,2号线,长青
济南,3号线,裴家营
重庆,2号线,黄花园
石家庄,2号线,北国商城
大连,2号线,青泥洼桥
广州,2号线,广州南站
温州,S2线,莘塍
深圳,1号线/罗宝线,后瑞
青岛,1号线,凤凰岛
沈阳,2号线,五里河
合肥,2号线,天柱路
郑州,2号线,刘庄
哈尔滨,2号线,工人文化宫
佛山,3号线,顺德欢乐海岸
哈尔滨,2号线,省政府
昆明,1号线(环城南路-昆明南火车站),南部汽车站
天津,2号线,远洋国际中心
哈尔滨,2号线,省医院
成都,1号线(科学城-韦家碾),红石公园
南昌,2号线,卧龙山
武汉,2号线,黄龙山路
厦门,2号线,新垵
温州,S2线,上望
贵阳,2号线,泉湖公园
无锡,1号线,文化宫
徐州,2号线,百果园
常州,1号线,南夏墅
福州,2号线,桔园洲
昆明,1号线(环城南路-昆明南火车站),斗南
北京,1号线八通线,双桥
郑州,2号线,柳林
南京,2号线,鱼嘴
常州,2号线,青枫公园
香港,港岛线,铜锣湾
杭州,1号线,滨康路
宁波,2号线,栎社国际机场
南京,2号线,天保街
南宁,2号线,石柱岭
洛阳,2号线,市民之家
上海,2号线,华夏东路
呼和浩特,2号线,新华广场
苏州,2号线,平河路
杭州,1号线,西兴
西安,2号线,常宁宫
长春,2号线,东方广场
大连,2号线,友好广场
广州,2号线,石壁
南宁,2号线,江南客运站
合肥,2号线,科学大道
石家庄,2号线,裕华路
青岛,1号线,山里
长沙,2号线,万家丽广场
重庆,2号线,大溪沟
深圳,1号线/罗宝线,机场东
沈阳,2号线,奥体中心
济南,3号线,王舍人
杭州,1号线,滨和路
佛山,3号线,顺德一中
济南,3号线,张马屯
佛山,3号线,驹荣北路
哈尔滨,2号线,珠江路
天津,2号线,天津站
佛山,3号线,东乐路
南京,2号线,青莲街
南昌,2号线,岭北
福州,2号线,洪湾
贵阳,2号线,枫林路
温州,S2线,上东路
无锡,1号线,江南大学
武汉,2号线,武汉东站
成都,1号线(科学城-韦家碾),广福
厦门,2号线,翁角路
徐州,2号线,拖龙山
郑州,2号线,沙门
佛山,3号线,大良钟楼
昆明,1号线(环城南路-昆明南火车站),春融街
北京,1号线八通线,管庄
南昌,2号线,前湖大道
香港,港岛线,天后
宁波,2号线,栎社
常州,2号线,海棠路
徐州,2号线,大龙湖
洛阳,2号线,开元湖
上海,2号线,创新中路
西安,2号线,何家营
南昌,2号线,学府大道东
呼和浩特,2号线,中山路
苏州,2号线,苏州火车站
洛阳,2号线,兴洛湖
合肥,2号线,十里庙
沈阳,2号线,营盘街
深圳,坪山云巴1号线,比亚迪北
南宁,2号线,大沙田
青岛,1号线,南北屯
长沙,2号线,人民东路
大连,2号线,中山广场
石家庄,2号线,槐中路
广州,2号线,会江
长春,3号线,伪满皇宫
重庆,2号线,曾家岩
重庆,2号线,牛角沱
济南,3号线,八涧堡
杭州,1号线,江陵路
西安,2号线,韦曲南
苏州,2号线,山塘街
哈尔滨,2号线,南直路
杭州,1号线,近江
天津,2号线,建国道
郑州,2号线,北三环
南京,2号线,螺塘路
佛山,3号线,环市北
天津,2号线,东南角
武汉,2号线,佳园路
贵阳,2号线,诚信路
福州,2号线,金山
温州,S2线,东山
无锡,1号线,长广溪
南京,2号线,油坊桥
香港,港岛线,炮台山
成都,1号线(科学城-韦家碾),海昌路
厦门,2号线,马青路
济南,3号线,花园东路
常州,2号线,五星
宁波,2号线,鄞州大道
北京,1号线八通线,八里桥
昆明,1号线(环城南路-昆明南火车站),市级行政中心清风
徐州,2号线,市行政中心
香港,港岛线,北角
呼和浩特,2号线,大学西街
南昌,2号线,翠苑路
沈阳,2号线,世纪大厦
深圳,坪山云巴1号线,龙背
北京,1号线八通线,通州北苑
南宁,2号线,建设路
合肥,2号线,西七里塘
广州,2号线,南浦
大连,2号线,港湾广场
青岛,1号线,新港山路
石家庄,2号线,欧韵公园
长春,3号线,东广场
长沙,2号线,长沙大道
上海,2号线,唐镇
呼和浩特,2号线,诺和木勒
洛阳,2号线,龙门高铁站
重庆,2号线,李子坝
西安,2号线,航天城
苏州,2号线,石路
哈尔滨,2号线,东北农业大学
昆明,1号线(环城南路-昆明南火车站),宜和路
长沙,2号线,沙湾公园
杭州,1号线,婺江路
郑州,2号线,东风路
哈尔滨,2号线,气象台
无锡,1号线,雪浪
佛山,3号线,顺德人民医院
福州,2号线,金祥
武汉,2号线,光谷大道
石家庄,2号线,元村
贵阳,2号线,林城西路
天津,2号线,鼓楼
南京,2号线,雨润大街
洛阳,2号线,八里堂
福州,2号线,祥坂
常州,2号线,勤业
成都,1号线(科学城-韦家碾),华阳
厦门,2号线,海沧行政中心
宁波,2号线,石碶
济南,3号线,丁家庄
南昌,2号线,地铁大厦
香港,港岛线,鲗鱼涌
徐州,2号线,汉源大道
石家庄,2号线,石家庄站
大连,2号线,会议中心
南宁,2号线,石子塘
广州,2号线,洛溪
合肥,2号线,五里墩
深圳,坪山云巴1号线,自然博物馆西
沈阳,2号线,白塔河路
长春,3号线,长春站
北京,1号线八通线,果园
上海,2号线,广兰路
青岛,1号线,安子
呼和浩特,2号线,水上公园
重庆,2号线,佛图关
佛山,3号线,荔村
西安,2号线,凤栖原
上海,2号线,金科路
佛山,3号线,伦教
广州,2号线,南洲
苏州,2号线,广济南路
哈尔滨,3号线,北马路
昆明,1号线(环城南路-昆明南火车站),白龙潭
郑州,2号线,关虎屯
长沙,2号线,杜花路
重庆,2号线,大坪
南京,2号线,元通
青岛,1号线,天目山路
杭州,1号线,城站
广州,2号线,东晓南
天津,2号线,西南角
武汉,2号线,华中科技大学
无锡,1号线,葛埭桥
贵阳,2号线,观山西路
呼和浩特,2号线,五里营
合肥,2号线,三里庵
沈阳,2号线,全运路
呼和浩特,2号线,锡林公园
济南,3号线,礼耕路
贵阳,2号线,兴筑路
福州,2号线,宁化
深圳,坪山云巴1号线,未来城
徐州,2号线,新元大道
厦门,2号线,海沧商务中心
宁波,2号线,轻纺城
成都,1号线(科学城-韦家碾),四河
常州,2号线,怀德
香港,港岛线,太古
南宁,2号线,金象
石家庄,2号线,塔坛
大连,2号线,东港
南昌,2号线,雅苑路
贵阳,2号线,金阳医院
常州,2号线,南大街
长春,3号线,芙蓉桥
北京,1号线八通线,九棵树
合肥,2号线,安农大
西安,2号线,三爻
北京,1号线八通线,梨园
苏州,2号线,三香广场
佛山,3号线,广教
哈尔滨,3号线,中华巴洛克街区
天津,2号线,广开四马路
上海,2号线,张江高科
香港,港岛线,西湾河
南京,2号线,奥体东
重庆,2号线,袁家岗
青岛,1号线,薛家岛
广州,2号线,江泰路
长沙,2号线,长沙火车南站
昆明,1号线(环城南路-昆明南火车站),昆明南火车站
武汉,2号线,珞雄路
杭州,1号线,定安路
郑州,2号线,黄河路
无锡,1号线,南方泉
香港,港岛线,筲箕湾
杭州,1号线,龙翔桥
沈阳,2号线,沈本大街
深圳,坪山云巴1号线,燕子岭
济南,3号线,奥体中心
福州,2号线,西洋
厦门,2号线,海沧湾公园
徐州,2号线,新城区东
宁波,2号线,藕池
呼和浩特,2号线,内大南校区
南昌,2号线,红谷中大道
南宁,2号线,玉洞
石家庄,2号线,仓丰路留村
大连,2号线,东海
成都,1号线(科学城-韦家碾),华府大道
沈阳,2号线,沈中大街
贵阳,2号线,金阳南路
石家庄,2号线,南位
长春,3号线,西安桥
常州,2号线,文化宫
济南,3号线,龙奥大厦
西安,2号线,电视塔
合肥,2号线,三孝口
济南,3号线,孟家庄
北京,1号线八通线,临河里
上海,2号线,龙阳路
天津,2号线,长虹公园
